CLASS	METHOD	PARAMETER	INDEX
com.netflix.zuul.filters.common.GZipResponseFilter	isGzippableContentType(com.netflix.zuul.message.http.HttpResponseMessage)	response	0
com.netflix.zuul.filters.common.GZipResponseFilter	processContentChunk(com.netflix.zuul.message.ZuulMessage,io.netty.handler.codec.http.HttpContent)	chunk	1
com.netflix.zuul.filters.common.GZipResponseFilter	processContentChunk(com.netflix.zuul.message.ZuulMessage,io.netty.handler.codec.http.HttpContent)	resp	0
com.netflix.zuul.util.Gzipper	write(io.netty.buffer.ByteBuf)	bb	0
com.netflix.zuul.util.Gzipper	write(io.netty.handler.codec.http.HttpContent)	chunk	0
com.netflix.zuul.filters.common.SurgicalDebugFilter	shouldFilter(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.filters.common.SurgicalDebugFilter	apply(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.filters.passport.PassportStampingFilter	PassportStampingFilter(com.netflix.zuul.passport.PassportState)	stamp	0
com.netflix.zuul.filters.passport.PassportStampingFilter	getDefaultOutput(T)	input	0
com.netflix.zuul.filters.passport.PassportStampingFilter	apply(T)	input	0
com.netflix.zuul.StaticFilterLoader	StaticFilterLoader(com.netflix.zuul.FilterFactory,java.util.Set)	filterTypes	1
com.netflix.zuul.StaticFilterLoader	StaticFilterLoader(com.netflix.zuul.FilterFactory,java.util.Set)	filterFactory	0
com.netflix.zuul.StaticFilterLoader	loadFilterTypesFromResources(java.lang.ClassLoader)	loader	0
com.netflix.zuul.StaticFilterLoader	getFiltersByType(com.netflix.zuul.filters.FilterType)	filterType	0
com.netflix.zuul.StaticFilterLoader	getFilterByNameAndType(java.lang.String,com.netflix.zuul.filters.FilterType)	name	0
com.netflix.zuul.StaticFilterLoader	getFilterByNameAndType(java.lang.String,com.netflix.zuul.filters.FilterType)	type	1
com.netflix.zuul.util.ProxyUtils	isValidRequestHeader(com.netflix.zuul.message.HeaderName)	headerName	0
com.netflix.zuul.util.ProxyUtils	isValidResponseHeader(com.netflix.zuul.message.HeaderName)	headerName	0
com.netflix.zuul.util.ProxyUtils	addXForwardedHeaders(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.util.ProxyUtils	addXForwardedHeader(com.netflix.zuul.message.Headers,com.netflix.zuul.message.HeaderName,java.lang.String)	latestValue	2
com.netflix.zuul.util.ProxyUtils	addXForwardedHeader(com.netflix.zuul.message.Headers,com.netflix.zuul.message.HeaderName,java.lang.String)	headers	0
com.netflix.zuul.util.HttpUtils	getClientIP(com.netflix.zuul.message.http.HttpRequestInfo)	request	0
com.netflix.zuul.util.HttpUtils	extractClientIpFromXForwardedFor(java.lang.String)	xForwardedFor	0
com.netflix.zuul.util.HttpUtils	isCompressed(java.lang.String)	contentEncoding	0
com.netflix.zuul.util.HttpUtils	isCompressed(com.netflix.zuul.message.Headers)	headers	0
com.netflix.zuul.util.HttpUtils	acceptsGzip(com.netflix.zuul.message.Headers)	headers	0
com.netflix.zuul.util.HttpUtils	stripMaliciousHeaderChars(java.lang.String)	input	0
com.netflix.zuul.util.HttpUtils	getContentLengthIfPresent(com.netflix.zuul.message.ZuulMessage)	msg	0
com.netflix.zuul.util.HttpUtils	getBodySizeIfKnown(com.netflix.zuul.message.ZuulMessage)	msg	0
com.netflix.zuul.util.HttpUtils	hasChunkedTransferEncodingHeader(com.netflix.zuul.message.ZuulMessage)	msg	0
com.netflix.zuul.util.HttpUtils	getMainChannel(io.netty.channel.Channel)	channel	0
com.netflix.zuul.util.VipUtils	getVIPPrefix(java.lang.String)	vipAddress	0
com.netflix.zuul.util.VipUtils	extractUntrustedAppNameFromVIP(java.lang.String)	vipAddress	0
com.netflix.zuul.util.JsonUtility	jsonFromMap(java.util.Map)	jsonData	0
com.netflix.zuul.util.JsonUtility	stringArrayFromObjectArray(java.lang.Object[])	data	0
com.netflix.zuul.util.JsonUtility$JsonDocument	addValue(java.lang.String,java.lang.String)	value	1
com.netflix.zuul.util.JsonUtility$JsonDocument	addValue(java.lang.String,java.lang.String)	key	0
com.netflix.zuul.context.Debug	setDebugRequest(com.netflix.zuul.context.SessionContext,boolean)	ctx	0
com.netflix.zuul.context.Debug	setDebugRequestHeadersOnly(com.netflix.zuul.context.SessionContext,boolean)	ctx	0
com.netflix.zuul.context.Debug	debugRequestHeadersOnly(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.context.Debug	setDebugRouting(com.netflix.zuul.context.SessionContext,boolean)	ctx	0
com.netflix.zuul.context.Debug	debugRequest(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.context.Debug	debugRouting(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.context.Debug	addRoutingDebug(com.netflix.zuul.context.SessionContext,java.lang.String)	line	1
com.netflix.zuul.context.Debug	addRequestDebugForMessage(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.ZuulMessage,java.lang.String)	message	1
com.netflix.zuul.context.Debug	getRoutingDebug(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.context.Debug	addRequestDebug(com.netflix.zuul.context.SessionContext,java.lang.String)	line	1
com.netflix.zuul.context.Debug	getRequestDebug(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.context.Debug	compareContextState(java.lang.String,com.netflix.zuul.context.SessionContext,com.netflix.zuul.context.SessionContext)	copy	2
com.netflix.zuul.context.Debug	compareContextState(java.lang.String,com.netflix.zuul.context.SessionContext,com.netflix.zuul.context.SessionContext)	context	1
com.netflix.zuul.context.Debug	writeDebugRequest(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpRequestInfo,boolean)	isInbound	2
com.netflix.zuul.context.Debug	writeDebugResponse(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpResponseInfo,boolean)	isInbound	2
com.netflix.zuul.context.Debug	writeDebugMessage(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.ZuulMessage,java.lang.String,java.lang.String)	msg	1
com.netflix.zuul.context.ZuulSessionContextDecorator	ZuulSessionContextDecorator(com.netflix.zuul.origins.OriginManager)	originManager	0
com.netflix.zuul.context.ZuulSessionContextDecorator	decorate(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.monitoring.TracerFactory	initialize(com.netflix.zuul.monitoring.TracerFactory)	f	0
com.netflix.zuul.monitoring.ConnCounter	ConnCounter(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	registry	0
com.netflix.zuul.monitoring.ConnCounter	ConnCounter(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	metricBase	2
com.netflix.zuul.monitoring.ConnCounter	ConnCounter(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	chan	1
com.netflix.zuul.monitoring.ConnCounter	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	registry	1
com.netflix.zuul.monitoring.ConnCounter	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	metricBase	2
com.netflix.zuul.monitoring.ConnCounter	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	chan	0
com.netflix.zuul.monitoring.ConnCounter	from(io.netty.channel.Channel)	chan	0
com.netflix.zuul.monitoring.ConnCounter	increment(java.lang.String,com.netflix.zuul.Attrs)	extraDimensions	1
com.netflix.zuul.monitoring.ConnCounter	increment(java.lang.String,com.netflix.zuul.Attrs)	event	0
com.netflix.zuul.monitoring.ConnCounter	decrement(java.lang.String)	event	0
com.netflix.zuul.monitoring.ConnCounter	getLock(com.netflix.spectator.api.Id)	id	0
com.netflix.zuul.monitoring.ConnTimer	ConnTimer(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	registry	0
com.netflix.zuul.monitoring.ConnTimer	ConnTimer(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	chan	1
com.netflix.zuul.monitoring.ConnTimer	ConnTimer(com.netflix.spectator.api.Registry,io.netty.channel.Channel,com.netflix.spectator.api.Id)	metricBase	2
com.netflix.zuul.monitoring.ConnTimer	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	chan	0
com.netflix.zuul.monitoring.ConnTimer	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	registry	1
com.netflix.zuul.monitoring.ConnTimer	install(io.netty.channel.Channel,com.netflix.spectator.api.Registry,com.netflix.spectator.api.Id)	metricBase	2
com.netflix.zuul.monitoring.ConnTimer	from(io.netty.channel.Channel)	chan	0
com.netflix.zuul.monitoring.ConnTimer	record(java.lang.Long,java.lang.String,com.netflix.zuul.Attrs)	now	0
com.netflix.zuul.monitoring.ConnTimer	record(java.lang.Long,java.lang.String,com.netflix.zuul.Attrs)	event	1
com.netflix.zuul.monitoring.ConnTimer	record(java.lang.Long,java.lang.String,com.netflix.zuul.Attrs)	extraDimensions	2
com.netflix.zuul.message.ZuulMessageImpl	ZuulMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers)	headers	1
com.netflix.zuul.message.ZuulMessageImpl	ZuulMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers)	context	0
com.netflix.zuul.message.ZuulMessageImpl	setHeaders(com.netflix.zuul.message.Headers)	newHeaders	0
com.netflix.zuul.message.ZuulMessageImpl	setHasBody(boolean)	hasBody	0
com.netflix.zuul.message.ZuulMessageImpl	bufferBodyContents(io.netty.handler.codec.http.HttpContent)	chunk	0
com.netflix.zuul.message.ZuulMessageImpl	setBodyAsText(java.lang.String)	bodyText	0
com.netflix.zuul.message.ZuulMessageImpl	setBody(byte[])	body	0
com.netflix.zuul.message.ZuulMessageImpl	runBufferedBodyContentThroughFilter(com.netflix.zuul.filters.ZuulFilter)	filter	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	HttpResponseMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,com.netflix.zuul.message.http.HttpRequestMessage,int)	request	2
com.netflix.zuul.message.http.HttpResponseMessageImpl	HttpResponseMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,com.netflix.zuul.message.http.HttpRequestMessage,int)	headers	1
com.netflix.zuul.message.http.HttpResponseMessageImpl	HttpResponseMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,com.netflix.zuul.message.http.HttpRequestMessage,int)	status	3
com.netflix.zuul.message.http.HttpResponseMessageImpl	HttpResponseMessageImpl(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,com.netflix.zuul.message.http.HttpRequestMessage,int)	context	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	defaultErrorResponse(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	setStatus(int)	status	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	parseSetCookieHeader(java.lang.String)	setCookieValue	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	hasSetCookieWithName(java.lang.String)	cookieName	0
com.netflix.zuul.message.http.HttpResponseMessageImpl	removeExistingSetCookie(java.lang.String)	cookieName	0
com.netflix.zuul.message.http.HttpHeaderNamesCache	HttpHeaderNamesCache(int,int)	initialSize	0
com.netflix.zuul.message.http.HttpHeaderNamesCache	HttpHeaderNamesCache(int,int)	maxSize	1
com.netflix.zuul.message.http.HttpHeaderNamesCache	get(java.lang.String)	name	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	method	2
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	port	8
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	clientRemoteAddress	10
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	clientIp	6
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	immutable	11
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	context	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	queryParams	4
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	scheme	7
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	serverName	9
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	headers	5
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	protocol	1
com.netflix.zuul.message.http.HttpRequestMessageImpl	HttpRequestMessageImpl(com.netflix.zuul.context.SessionContext,java.lang.String,java.lang.String,java.lang.String,com.netflix.zuul.message.http.HttpQueryParams,com.netflix.zuul.message.Headers,java.lang.String,java.lang.String,int,java.lang.String,java.net.SocketAddress,boolean)	path	3
com.netflix.zuul.message.http.HttpRequestMessageImpl	setProtocol(java.lang.String)	protocol	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setMethod(java.lang.String)	method	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setPath(java.lang.String)	path	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setClientIp(java.lang.String)	clientIp	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setScheme(java.lang.String)	scheme	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setPort(int)	port	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setServerName(java.lang.String)	serverName	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	cleanCookieHeader(java.lang.String)	cookie	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	setQueryParams(com.netflix.zuul.message.http.HttpQueryParams)	queryParams	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	getOriginalHost(com.netflix.zuul.message.Headers,java.lang.String)	serverName	1
com.netflix.zuul.message.http.HttpRequestMessageImpl	getOriginalHost(com.netflix.zuul.message.Headers,java.lang.String)	headers	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	getOriginalPort(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,int)	context	0
com.netflix.zuul.message.http.HttpRequestMessageImpl	getOriginalPort(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,int)	headers	1
com.netflix.zuul.message.http.HttpRequestMessageImpl	getOriginalPort(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.Headers,int)	serverPort	2
com.netflix.zuul.message.http.HttpRequestMessageImpl	parseHostHeader(com.netflix.zuul.message.Headers)	headers	0
com.netflix.zuul.message.util.HttpRequestBuilder	HttpRequestBuilder(com.netflix.zuul.context.SessionContext)	context	0
com.netflix.zuul.message.util.HttpRequestBuilder	withHost(java.lang.String)	hostName	0
com.netflix.zuul.message.util.HttpRequestBuilder	withHeaders(com.netflix.zuul.message.Headers)	requestHeaders	0
com.netflix.zuul.message.util.HttpRequestBuilder	withQueryParams(com.netflix.zuul.message.http.HttpQueryParams)	requestParams	0
com.netflix.zuul.message.util.HttpRequestBuilder	withMethod(io.netty.handler.codec.http.HttpMethod)	httpMethod	0
com.netflix.zuul.message.util.HttpRequestBuilder	withUri(java.lang.String)	uri	0
com.netflix.zuul.stats.NamedCountingMonitor	NamedCountingMonitor(java.lang.String)	name	0
com.netflix.zuul.stats.ErrorStatsData	ErrorStatsData(java.lang.String,java.lang.String)	route	0
com.netflix.zuul.stats.ErrorStatsData	ErrorStatsData(java.lang.String,java.lang.String)	cause	1
com.netflix.zuul.stats.ErrorStatsData	equals(java.lang.Object)	o	0
com.netflix.zuul.stats.StatsManager	getRouteStatusCodeMonitor(java.lang.String,int)	route	0
com.netflix.zuul.stats.StatsManager	getRouteStatusCodeMonitor(java.lang.String,int)	statusCode	1
com.netflix.zuul.stats.StatsManager	hostKey(java.lang.String)	host	0
com.netflix.zuul.stats.StatsManager	protocolKey(java.lang.String)	proto	0
com.netflix.zuul.stats.StatsManager	collectRequestStats(com.netflix.zuul.message.http.HttpRequestInfo)	req	0
com.netflix.zuul.stats.StatsManager	isIPv6(java.lang.String)	ip	0
com.netflix.zuul.stats.StatsManager	extractClientIpFromXForwardedFor(java.lang.String)	xForwardedFor	0
com.netflix.zuul.stats.StatsManager	incrementNamedCountingMonitor(java.lang.String,java.util.concurrent.ConcurrentMap)	map	1
com.netflix.zuul.stats.StatsManager	incrementNamedCountingMonitor(java.lang.String,java.util.concurrent.ConcurrentMap)	name	0
com.netflix.zuul.stats.StatsManager	collectRouteStats(java.lang.String,int)	route	0
com.netflix.zuul.stats.StatsManager	collectRouteStats(java.lang.String,int)	statusCode	1
com.netflix.zuul.stats.RouteStatusCodeMonitor	RouteStatusCodeMonitor(java.lang.String,int)	route	0
com.netflix.zuul.stats.RouteStatusCodeMonitor	RouteStatusCodeMonitor(java.lang.String,int)	statusCode	1
com.netflix.zuul.stats.RouteStatusCodeMonitor	equals(java.lang.Object)	o	0
com.netflix.zuul.stats.monitoring.MonitorRegistry	setPublisher(com.netflix.zuul.stats.monitoring.Monitor)	publisher	0
com.netflix.zuul.stats.status.ZuulStatusCategoryGroup	ZuulStatusCategoryGroup(int)	id	0
com.netflix.zuul.stats.status.StatusCategoryUtils	getStatusCategory(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.stats.status.StatusCategoryUtils	setStatusCategory(com.netflix.zuul.context.SessionContext,com.netflix.zuul.stats.status.StatusCategory)	ctx	0
com.netflix.zuul.stats.status.StatusCategoryUtils	getOriginStatusCategory(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.stats.status.StatusCategoryUtils	isResponseHttpErrorStatus(com.netflix.zuul.message.http.HttpResponseMessage)	response	0
com.netflix.zuul.stats.status.StatusCategoryUtils	isResponseHttpErrorStatus(int)	status	0
com.netflix.zuul.stats.status.StatusCategoryUtils	storeStatusCategoryIfNotAlreadyFailure(com.netflix.zuul.context.SessionContext,com.netflix.zuul.stats.status.StatusCategory)	statusCategory	1
com.netflix.zuul.stats.status.StatusCategoryUtils	storeStatusCategoryIfNotAlreadyFailure(com.netflix.zuul.context.SessionContext,com.netflix.zuul.stats.status.StatusCategory)	context	0
com.netflix.zuul.stats.ErrorStatsManager	getStats(java.lang.String,java.lang.String)	route	0
com.netflix.zuul.stats.ErrorStatsManager	getStats(java.lang.String,java.lang.String)	cause	1
com.netflix.zuul.stats.ErrorStatsManager	putStats(java.lang.String,java.lang.String)	route	0
com.netflix.zuul.stats.ErrorStatsManager	putStats(java.lang.String,java.lang.String)	cause	1
com.netflix.zuul.ZuulApplicationInfo	setApplicationName(java.lang.String)	applicationName	0
com.netflix.zuul.ZuulApplicationInfo	setStack(java.lang.String)	stack	0
com.netflix.zuul.DynamicFilterLoader	DynamicFilterLoader(com.netflix.zuul.filters.FilterRegistry,com.netflix.zuul.DynamicCodeCompiler,com.netflix.zuul.FilterFactory)	filterFactory	2
com.netflix.zuul.DynamicFilterLoader	DynamicFilterLoader(com.netflix.zuul.filters.FilterRegistry,com.netflix.zuul.DynamicCodeCompiler,com.netflix.zuul.FilterFactory)	filterRegistry	0
com.netflix.zuul.DynamicFilterLoader	DynamicFilterLoader(com.netflix.zuul.filters.FilterRegistry,com.netflix.zuul.DynamicCodeCompiler,com.netflix.zuul.FilterFactory)	compiler	1
com.netflix.zuul.DynamicFilterLoader	getFilter(java.lang.String,java.lang.String)	filterName	1
com.netflix.zuul.DynamicFilterLoader	getFilter(java.lang.String,java.lang.String)	sourceCode	0
com.netflix.zuul.DynamicFilterLoader	putFilter(java.io.File)	file	0
com.netflix.zuul.DynamicFilterLoader	putFilter(java.lang.String,com.netflix.zuul.filters.ZuulFilter,long)	filterName	0
com.netflix.zuul.DynamicFilterLoader	putFilter(java.lang.String,com.netflix.zuul.filters.ZuulFilter,long)	filter	1
com.netflix.zuul.DynamicFilterLoader	putFilter(java.lang.String,com.netflix.zuul.filters.ZuulFilter,long)	lastModified	2
com.netflix.zuul.DynamicFilterLoader	putFiltersForClasses(java.lang.String[])	classNames	0
com.netflix.zuul.DynamicFilterLoader	putFilterForClassName(java.lang.String)	className	0
com.netflix.zuul.DynamicFilterLoader	getFiltersByType(com.netflix.zuul.filters.FilterType)	filterType	0
com.netflix.zuul.DynamicFilterLoader	getFilterByNameAndType(java.lang.String,com.netflix.zuul.filters.FilterType)	type	1
com.netflix.zuul.DynamicFilterLoader	getFilterByNameAndType(java.lang.String,com.netflix.zuul.filters.FilterType)	name	0
com.netflix.zuul.FilterFileManager	FilterFileManager(com.netflix.zuul.FilterFileManager.FilterFileManagerConfig,com.netflix.zuul.FilterLoader)	filterLoader	1
com.netflix.zuul.FilterFileManager	FilterFileManager(com.netflix.zuul.FilterFileManager.FilterFileManagerConfig,com.netflix.zuul.FilterLoader)	config	0
com.netflix.zuul.FilterFileManager	getDirectory(java.lang.String)	sPath	0
com.netflix.zuul.FilterFileManager	processGroovyFiles(java.util.List)	aFiles	0
com.netflix.zuul.FilterFileManager$FilterFileManagerConfig	FilterFileManagerConfig(java.lang.String[],java.lang.String[],int,java.io.FilenameFilter)	pollingIntervalSeconds	2
com.netflix.zuul.FilterFileManager$FilterFileManagerConfig	FilterFileManagerConfig(java.lang.String[],java.lang.String[],int,java.io.FilenameFilter)	directories	0
com.netflix.zuul.FilterFileManager$FilterFileManagerConfig	FilterFileManagerConfig(java.lang.String[],java.lang.String[],int,java.io.FilenameFilter)	filenameFilter	3
com.netflix.zuul.FilterFileManager$FilterFileManagerConfig	FilterFileManagerConfig(java.lang.String[],java.lang.String[],int,java.io.FilenameFilter)	classNames	1
com.netflix.zuul.netty.connectionpool.ClientTimeoutHandler$InboundHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	ctx	0
com.netflix.zuul.netty.connectionpool.ClientTimeoutHandler$InboundHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	msg	1
com.netflix.zuul.netty.connectionpool.ClientTimeoutHandler$OutboundHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	msg	1
com.netflix.zuul.netty.connectionpool.ClientTimeoutHandler$OutboundHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.zuul.netty.connectionpool.ClientTimeoutHandler$OutboundHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	promise	2
com.netflix.zuul.netty.connectionpool.NettyClientConnectionFactory	NettyClientConnectionFactory(com.netflix.zuul.netty.connectionpool.ConnectionPoolConfig,io.netty.channel.ChannelInitializer)	connPoolConfig	0
com.netflix.zuul.netty.connectionpool.NettyClientConnectionFactory	NettyClientConnectionFactory(com.netflix.zuul.netty.connectionpool.ConnectionPoolConfig,io.netty.channel.ChannelInitializer)	channelInitializer	1
com.netflix.zuul.netty.connectionpool.NettyClientConnectionFactory	connect(io.netty.channel.EventLoop,java.net.SocketAddress,com.netflix.zuul.passport.CurrentPassport)	socketAddress	1
com.netflix.zuul.netty.connectionpool.NettyClientConnectionFactory	connect(io.netty.channel.EventLoop,java.net.SocketAddress,com.netflix.zuul.passport.CurrentPassport)	eventLoop	0
com.netflix.zuul.netty.connectionpool.NettyClientConnectionFactory	connect(io.netty.channel.EventLoop,java.net.SocketAddress,com.netflix.zuul.passport.CurrentPassport)	passport	2
com.netflix.zuul.netty.connectionpool.ConnectionPoolConfigImpl	ConnectionPoolConfigImpl(com.netflix.zuul.origins.OriginName,com.netflix.client.config.IClientConfig)	clientConfig	1
com.netflix.zuul.netty.connectionpool.ConnectionPoolConfigImpl	ConnectionPoolConfigImpl(com.netflix.zuul.origins.OriginName,com.netflix.client.config.IClientConfig)	originName	0
com.netflix.zuul.netty.connectionpool.OriginConnectException	OriginConnectException(java.lang.String,com.netflix.zuul.exception.ErrorType)	errorType	1
com.netflix.zuul.netty.connectionpool.OriginConnectException	OriginConnectException(java.lang.String,com.netflix.zuul.exception.ErrorType)	message	0
com.netflix.zuul.netty.connectionpool.OriginConnectException	OriginConnectException(java.lang.String,java.lang.Throwable,com.netflix.zuul.exception.ErrorType)	cause	1
com.netflix.zuul.netty.connectionpool.OriginConnectException	OriginConnectException(java.lang.String,java.lang.Throwable,com.netflix.zuul.exception.ErrorType)	errorType	2
com.netflix.zuul.netty.connectionpool.OriginConnectException	OriginConnectException(java.lang.String,java.lang.Throwable,com.netflix.zuul.exception.ErrorType)	message	0
